phrase,intent,parameters
Хочешь послушать подкаст во время поездки?,chitchat,
Открой левое окно на 8 см.,window_set,"{""side"": ""left"", ""position_cm"": 8}"
Закрой правое окно полностью.,window_set,"{""side"": ""right"", ""position_cm"": 0}"
Открывай люк на крыше частично.,sunroof_set,"{""position"": ""partial""}"
Установи станцию 97.5 FM.,radio_set_station,"{""station"": ""97.5""}"
Включи Bluetooth CarPlay.,media_source_set,"{""source"": ""carplay""}"
Сделай плейлист перемешанным.,media_shuffle_set,"{""enabled"": true}"
"Скажи, как идёт дорога?",chitchat,
Сделай обстановку более дружелюбной в салоне.,chitchat,
Найди ближайшую заправку по маршруту.,nav_start,
"Скажи, какая станция сейчас играет?",chitchat,
Опусти переднее окно на 5 сантиметров.,window_set,"{""side"": ""front"", ""position_cm"": 5}"
Закрой все окна полностью.,window_set,"{""side"": ""all"", ""position_cm"": 0}"
Установи режим обдува лобового стекла на умеренный.,defrost_set,"{""defrost"": true, ""intensity"": ""medium""}"
Включи обогрев лобового стекла на максимальную интенсивность.,defrost_set,"{""defrost"": true, ""intensity"": ""high""}"
Установи дворники на автоматический режим.,wipers_set,"{""mode"": ""auto""}"
Уменьши громкость на две единицы.,volume_change,"{""delta"": -2}"
Запусти новую подборку музыки.,play_music,
Сейчас включи музыку,play_music,
Сейчас поставь паузу,media_pause,
Теперь следующий трек,next_track,
Снова предыдущий трек,previous_track,
Громкость потихоньку увеличь,volume_change,
Звук выключи,volume_mute_set,
На радио переключи источник музыки,media_source_set,"{""source"": ""radio""}"
Включи перемешивание песен,media_shuffle_set,
Покажи маршрут в центр,nav_start,"{""destination"": ""центр""}"
Поставь климат в автоматический режим,ac_mode_set,"{""mode"": ""auto""}"
Охлади воздух до двадцать двух градусов,ac_set,"{""temperature"": 22}"
Установи подогрев сиденья водителя на пять,seat_heater_set,"{""level"": 5}"
Выбери радиостанцию пятьдесят два,radio_set_station,"{""station"": 52}"
Переключись на радиостанцию семьдесят три,radio_set_station,"{""station"": 73}"
Настрой маршрут к заправке,nav_start,"{""destination"": ""заправка""}"
Проведи поиск парковки,nav_start,"{""destination"": ""парковка""}"
Установи температуру в салоне двадцать один,ac_set,"{""temperature"": 21}"
Выбери автоматический режим охлаждения,ac_mode_set,"{""mode"": ""auto""}"
Установи радиостанцию сорок четыре,radio_set_station,"{""station"": 44}"
Поставь повтор на три раза,media_repeat_set,"{""count"": 3}"
Переключи на радиостанцию сто один,radio_set_station,"{""station"": 101}"
Поставь температуру двадцать три,ac_set,"{""temperature"": 23}"
Поставь климат авто,ac_mode_set,"{""mode"": ""auto""}"
Поставь температуру 23,ac_set,"{""temperature"": 23}"
Покажи статус климата,chitchat,
Включи ночное освещение,headlights_set,
Кондиционер включи,ac_set,
Включи авторежим климат-контроля,ac_mode_set,
Убавь температуру,ac_set,
Включи авторежим вентилятора,ac_mode_set,
Опусти окна на секунду,window_set,
Открой левое окно чуть-чуть,window_set,
"Открой окна, пожалуйста",window_set,
Опусти стекло на миг,window_set,
"Закрой люк, пожалуйста",sunroof_close,
